Date,Average Voltage (V),sensor 1,sensor 2,sensor 3,sensor 4,sensor 5,sensor 6,sensor 7,sensor 8,sensor 9,sensor 10,sensor 11,sensor 12,sensor 13,sensor 14,sensor 15,sensor 16,sensor 17,sensor 18,sensor 19,sensor 20,sensor 21,sensor 22,sensor 23,sensor 24,sensor 25,sensor 26,sensor 27,sensor 28,sensor 29,sensor 30,sensor 31,sensor 32,sensor 33,sensor 34,sensor 35,sensor 36,sensor 37,sensor 38,sensor 39,sensor 40,sensor 41,sensor 42,sensor 43,sensor 44,sensor 45,sensor 46,sensor 47,sensor 48,sensor 49,sensor 50,sensor 51,sensor 52,sensor 53,sensor 54,sensor 55,sensor 56,sensor 57,sensor 58,sensor 59,sensor 60,sensor 61,sensor 62,sensor 63,sensor 64,sensor 65,sensor 66,sensor 67,sensor 68,sensor 69,sensor 70,sensor 71,sensor 72,sensor 73,sensor 74,sensor 75,sensor 76,sensor 77,sensor 78,sensor 79,sensor 80,sensor 81,sensor 82,sensor 83,sensor 84,sensor 85,sensor 86,sensor 87,sensor 88,sensor 89,sensor 90,sensor 91,sensor 92
2025-10-08,123.96825,126.11886,122.38281,123.08563,123.76098,125.95897,125.30108,121.69717,119.72692,126.81756,124.49424,123.31651,124.79803,121.88888,123.92904,126.87686,124.43489,121.29528,124.27747,125.74988,125.92485,123.03829,124.00626,123.34170,125.27068,124.98245,124.71139,123.73344,124.00826,122.50087,122.57032,124.97392,120.22305,121.24995,123.29961,125.40409,122.65076,121.78721,122.86719,123.99482,126.35826,125.68100,123.36059,124.86402,123.97345,122.79099,124.21252,122.67262,121.73402,122.39931,123.40282,125.82870,123.35375,123.34164,124.45733,123.17981,120.56073,123.28202,122.33054,124.57876,124.51340,124.27771,124.01127,127.86529,121.32553,123.95734,122.04739,123.77639,123.45944,128.49716,124.22185,124.95844,125.41061,127.69860,126.05801,130.44964,124.57093,120.84516,124.74980,125.28661,123.99156,124.02210,124.30159,124.13432,120.93146,125.33678,125.11133,124.22406,124.25945,124.89328,120.83918,120.58134,125.66123
2025-10-09,123.98454,126.12257,122.38749,123.08197,123.77058,125.98388,125.31752,121.69748,119.72514,126.84288,124.50519,123.31575,124.80887,121.89087,123.93511,126.89197,124.43758,121.30548,124.30014,125.77165,125.92867,123.05134,124.02620,123.35513,125.29000,125.00029,124.72995,123.74879,124.02150,122.49960,122.58031,124.98004,120.22382,121.26032,123.30314,125.41024,122.65998,121.79203,122.86176,124.00020,126.36711,125.69384,123.36603,124.86513,123.98342,122.79537,124.21352,122.67470,121.73912,122.40040,123.40262,125.83136,123.34827,123.33909,124.45616,123.17755,120.55842,123.28921,122.33366,124.61489,124.55139,124.31481,124.04217,127.90319,121.36122,123.98767,122.06474,123.80378,123.48912,128.54648,124.26393,125.00508,125.46241,127.73907,126.09656,130.49541,124.57349,120.85673,124.79422,125.33223,124.03450,124.05679,124.33296,124.17028,120.95634,125.37191,125.14198,124.25542,124.28657,124.91439,120.84715,120.59546,125.66723
2025-10-10,124.00083,126.12628,122.39217,123.07831,123.78019,126.00880,125.33397,121.69779,119.72337,126.86819,124.51614,123.31499,124.81970,121.89286,123.94119,126.90707,124.44027,121.31567,124.32280,125.79343,125.93250,123.06440,124.04614,123.36857,125.30932,125.01812,124.74851,123.76414,124.03475,122.49833,122.59029,124.98615,120.22459,121.27069,123.30668,125.41639,122.66921,121.79686,122.85634,124.00558,126.37596,125.70668,123.37146,124.86625,123.99339,122.79975,124.21453,122.67678,121.74422,122.40149,123.40241,125.83402,123.34278,123.33654,124.45499,123.17529,120.55610,123.29640,122.33677,124.65102,124.58938,124.35190,124.07306,127.94109,121.39691,124.01801,122.08210,123.83117,123.51879,128.59580,124.30602,125.05172,125.51421,127.77954,126.13512,130.54118,124.57606,120.86830,124.83864,125.37786,124.07745,124.09148,124.36433,124.20624,120.98122,125.40704,125.17264,124.28677,124.31369,124.93551,120.85513,120.60958,125.67322
2025-10-11,124.01713,126.12999,122.39685,123.07465,123.78979,126.03372,125.35042,121.69810,119.72160,126.89351,124.52709,123.31424,124.83054,121.89485,123.94726,126.92218,124.44296,121.32587,124.34546,125.81520,125.93633,123.07746,124.06607,123.38201,125.32864,125.03596,124.76708,123.77949,124.04799,122.49706,122.60028,124.99227,120.22536,121.28106,123.31021,125.42253,122.67843,121.80168,122.85092,124.01096,126.38482,125.71952,123.37690,124.86737,124.00336,122.80413,124.21553,122.67885,121.74932,122.40258,123.40220,125.83668,123.33729,123.33400,124.45383,123.17303,120.55379,123.30360,122.33988,124.68715,124.62736,124.38900,124.10396,127.97900,121.43261,124.04834,122.09945,123.85856,123.54847,128.64511,124.34810,125.09837,125.56601,127.82001,126.17367,130.58695,124.57862,120.87988,124.88307,125.42349,124.12040,124.12617,124.39569,124.24220,121.00610,125.44216,125.20329,124.31813,124.34081,124.95663,120.86310,120.62370,125.67921
2025-10-12,124.03342,126.13370,122.40153,123.07099,123.79939,126.05864,125.36686,121.69841,119.71983,126.91882,124.53804,123.31348,124.84137,121.89684,123.95333,126.93728,124.44566,121.33607,124.36813,125.83698,125.94015,123.09051,124.08601,123.39545,125.34796,125.05380,124.78564,123.79485,124.06123,122.49579,122.61026,124.99838,120.22612,121.29143,123.31374,125.42868,122.68765,121.80650,122.84550,124.01634,126.39367,125.73236,123.38233,124.86849,124.01333,122.80850,124.21653,122.68093,121.75443,122.40368,123.40199,125.83933,123.33180,123.33145,124.45266,123.17077,120.55148,123.31079,122.34300,124.72328,124.66535,124.42609,124.13485,128.01690,121.46830,124.07868,122.11680,123.88595,123.57814,128.69443,124.39019,125.14501,125.61781,127.86048,126.21223,130.63272,124.58119,120.89145,124.92749,125.46912,124.16335,124.16086,124.42706,124.27816,121.03098,125.47729,125.23395,124.34948,124.36793,124.97774,120.87108,120.63782,125.68521
2025-10-13,124.04971,126.13741,122.40622,123.06733,123.80900,126.08355,125.38331,121.69871,119.71805,126.94414,124.54900,123.31272,124.85220,121.89883,123.95941,126.95239,124.44835,121.34627,124.39079,125.85875,125.94398,123.10357,124.10595,123.40889,125.36727,125.07164,124.80420,123.81020,124.07447,122.49452,122.62025,125.00450,120.22689,121.30181,123.31728,125.43483,122.69687,121.81133,122.84008,124.02172,126.40252,125.74520,123.38777,124.86961,124.02329,122.81288,124.21754,122.68301,121.75953,122.40477,123.40178,125.84199,123.32632,123.32890,124.45150,123.16851,120.54916,123.31798,122.34611,124.75941,124.70333,124.46319,124.16574,128.05481,121.50399,124.10902,122.13415,123.91334,123.60782,128.74375,124.43227,125.19165,125.66961,127.90095,126.25078,130.67848,124.58375,120.90302,124.97191,125.51475,124.20630,124.19554,124.45843,124.31411,121.05586,125.51242,125.26460,124.38084,124.39505,124.99886,120.87906,120.65194,125.69120
2025-10-14,124.06600,126.14112,122.41090,123.06366,123.81860,126.10847,125.39975,121.69902,119.71628,126.96945,124.55995,123.31197,124.86304,121.90082,123.96548,126.96749,124.45104,121.35647,124.41345,125.88053,125.94780,123.11662,124.12589,123.42233,125.38659,125.08947,124.82276,123.82555,124.08772,122.49324,122.63023,125.01061,120.22766,121.31218,123.32081,125.44097,122.70610,121.81615,122.83466,124.02710,126.41137,125.75804,123.39321,124.87072,124.03326,122.81726,124.21854,122.68509,121.76463,122.40586,123.40157,125.84465,123.32083,123.32635,124.45033,123.16625,120.54685,123.32518,122.34923,124.79553,124.74132,124.50028,124.19664,128.09271,121.53968,124.13935,122.15150,123.94073,123.63749,128.79307,124.47435,125.23830,125.72141,127.94141,126.28934,130.72425,124.58632,120.91460,125.01633,125.56038,124.24925,124.23023,124.48980,124.35007,121.08074,125.54754,125.29526,124.41220,124.42217,125.01997,120.88703,120.66606,125.69719
2025-10-15,124.08229,126.14482,122.41558,123.06000,123.82820,126.13339,125.41620,121.69933,119.71451,126.99477,124.57090,123.31121,124.87387,121.90280,123.97155,126.98259,124.45374,121.36667,124.43611,125.90230,125.95163,123.12968,124.14583,123.43577,125.40591,125.10731,124.84133,123.84090,124.10096,122.49197,122.64022,125.01673,120.22843,121.32255,123.32435,125.44712,122.71532,121.82097,122.82924,124.03248,126.42025,125.77088,123.39864,124.87184,124.04323,122.82164,124.21954,122.68717,121.76973,122.40696,123.40136,125.84731,123.31534,123.32380,124.44916,123.16399,120.54454,123.33237,122.35234,124.83166,124.77930,124.53738,124.22753,128.13062,121.57537,124.16969,122.16885,123.96812,123.66717,128.84239,124.51644,125.28494,125.77320,127.98188,126.32789,130.77002,124.58888,120.92617,125.06075,125.60600,124.29220,124.26492,124.52116,124.38603,121.10562,125.58267,125.32591,124.44355,124.44929,125.04109,120.89501,120.68018,125.70318
2025-10-16,124.09858,126.14853,122.42026,123.05634,123.83781,126.15830,125.43264,121.69964,119.71274,127.02008,124.58185,123.31045,124.88471,121.90479,123.97763,126.99770,124.45643,121.37687,124.45878,125.92408,125.95546,123.14274,124.16577,123.44921,125.42523,125.12515,124.85989,123.85626,124.11420,122.49070,122.65021,125.02284,120.22920,121.33292,123.32788,125.45327,122.72454,121.82579,122.82381,124.03786,126.42908,125.78371,123.40408,124.87296,124.05320,122.82601,124.22055,122.68925,121.77483,122.40805,123.40115,125.84997,123.30986,123.32125,124.44800,123.16173,120.54222,123.33956,122.35545,124.86779,124.81729,124.57448,124.25843,128.16852,121.61107,124.20002,122.18620,123.99551,123.69684,128.89171,124.55852,125.33158,125.82500,128.02235,126.36645,130.81579,124.59144,120.93774,125.10517,125.65163,124.33515,124.29961,124.55253,124.42199,121.13050,125.61779,125.35657,124.47491,124.47641,125.06221,120.90298,120.69430,125.70918
2025-10-17,124.11487,126.15224,122.42494,123.05268,123.84741,126.18322,125.44909,121.69995,119.71096,127.04540,124.59280,123.30970,124.89554,121.90678,123.98370,127.01280,124.45912,121.38707,124.48144,125.94585,125.95928,123.15579,124.18570,123.46264,125.44454,125.14299,124.87845,123.87161,124.12745,122.48943,122.66019,125.02896,120.22997,121.34329,123.33141,125.45942,122.73376,121.83062,122.81839,124.04324,126.43793,125.79655,123.40951,124.87408,124.06317,122.83039,124.22155,122.69133,121.77993,122.40914,123.40094,125.85263,123.30437,123.31871,124.44683,123.15947,120.53991,123.34676,122.35857,124.90392,124.85527,124.61157,124.28932,128.20643,121.64676,124.23036,122.20356,124.02290,123.72652,128.94103,124.60061,125.37822,125.87680,128.06282,126.40500,130.86156,124.59401,120.94932,125.14959,125.69726,124.37809,124.33430,124.58390,124.45795,121.15539,125.65292,125.38722,124.50626,124.50353,125.08332,120.91096,120.70842,125.71517
2025-10-18,124.13117,126.15595,122.42962,123.04902,123.85701,126.20814,125.46553,121.70026,119.70919,127.07071,124.60375,123.30894,124.90638,121.90877,123.98977,127.02791,124.46181,121.39727,124.50410,125.96763,125.96311,123.16885,124.20564,123.47608,125.46386,125.16083,124.89701,123.88696,124.14069,122.48816,122.67018,125.03507,120.23074,121.35366,123.33495,125.46556,122.74299,121.83544,122.81297,124.04862,126.44678,125.80939,123.41495,124.87519,124.07314,122.83477,124.22256,122.69340,121.78503,122.41023,123.40073,125.85528,123.29888,123.31616,124.44567,123.15721,120.53760,123.35395,122.36168,124.94005,124.89326,124.64867,124.32021,128.24433,121.68245,124.26069,122.22091,124.05029,123.75619,128.99035,124.64269,125.42487,125.92860,128.10329,126.44356,130.90733,124.59657,120.96089,125.19401,125.74289,124.42104,124.36899,124.61526,124.49391,121.18027,125.68805,125.41788,124.53762,124.53065,125.10444,120.91894,120.72254,125.72116
2025-10-19,124.14746,126.15966,122.43430,123.04536,123.86661,126.23305,125.48198,121.70057,119.70742,127.09603,124.61470,123.30818,124.91721,121.91076,123.99585,127.04301,124.46451,121.40747,124.52677,125.98940,125.96693,123.18190,124.22558,123.48952,125.48318,125.17866,124.91558,123.90231,124.15393,122.48689,122.68016,125.04118,120.23151,121.36404,123.33848,125.47171,122.75221,121.84026,122.80755,124.05400,126.45563,125.82223,123.42038,124.87631,124.08310,122.83915,124.22356,122.69548,121.79013,122.41133,123.40052,125.85794,123.29339,123.31361,124.44450,123.15495,120.53529,123.36114,122.36479,124.97618,124.93125,124.68576,124.35111,128.28223,121.71814,124.29103,122.23826,124.07768,123.78587,129.03967,124.68478,125.47151,125.98040,128.14376,126.48211,130.95310,124.59914,120.97246,125.23844,125.78852,124.46399,124.40368,124.64663,124.52987,121.20515,125.72317,125.44853,124.56898,124.55777,125.12556,120.92691,120.73666,125.72716
2025-10-20,124.16375,126.16337,122.43899,123.04170,123.87622,126.25797,125.49842,121.70088,119.70565,127.12134,124.62566,123.30743,124.92805,121.91275,124.00192,127.05812,124.46720,121.41767,124.54943,126.01118,125.97076,123.19496,124.24552,123.50296,125.50250,125.19650,124.93414,123.91767,124.16717,122.48562,122.69015,125.04730,120.23228,121.37441,123.34201,125.47786,122.76143,121.84509,122.80213,124.05938,126.46449,125.83507,123.42582,124.87743,124.09307,122.84352,124.22456,122.69756,121.79524,122.41242,123.40031,125.86060,123.28791,123.31106,124.44334,123.15269,120.53297,123.36834,122.36791,125.01231,124.96923,124.72286,124.38200,128.32014,121.75384,124.32136,122.25561,124.10507,123.81554,129.08899,124.72686,125.51815,126.03220,128.18423,126.52067,130.99887,124.60170,120.98404,125.28286,125.83415,124.50694,124.43837,124.67800,124.56583,121.23003,125.75830,125.47919,124.60033,124.58489,125.14667,120.93489,120.75078,125.73315
2025-10-21,124.18004,126.16707,122.44367,123.03804,123.88582,126.28289,125.51487,121.70118,119.70387,127.14666,124.63661,123.30667,124.93888,121.91474,124.00799,127.07322,124.46989,121.42787,124.57209,126.03295,125.97459,123.20802,124.26546,123.51640,125.52182,125.21434,124.95270,123.93302,124.18042,122.48434,122.70013,125.05341,120.23305,121.38478,123.34555,125.48400,122.77065,121.84991,122.79671,124.06476,126.47334,125.84791,123.43125,124.87855,124.10304,122.84790,124.22557,122.69964,121.80034,122.41351,123.40010,125.86326,123.28242,123.30851,124.44217,123.15043,120.53066,123.37553,122.37102,125.04844,125.00722,124.75996,124.41290,128.35804,121.78953,124.35170,122.27296,124.13246,123.84522,129.13830,124.76894,125.56480,126.08400,128.22469,126.55922,131.04464,124.60427,120.99561,125.32728,125.87977,124.54989,124.47306,124.70937,124.60179,121.25491,125.79343,125.50984,124.63169,124.61201,125.16779,120.94287,120.76490,125.73914
2025-10-22,124.19633,126.17078,122.44835,123.03437,123.89542,126.30781,125.53132,121.70149,119.70210,127.17197,124.64756,123.30591,124.94971,121.91673,124.01407,127.08832,124.47258,121.43807,124.59475,126.05473,125.97841,123.22107,124.28540,123.52984,125.54113,125.23218,124.97126,123.94837,124.19366,122.48307,122.71012,125.05953,120.23382,121.39515,123.34908,125.49015,122.77987,121.85473,122.79129,124.07014,126.48219,125.86075,123.43669,124.87966,124.11301,122.85228,124.22657,122.70172,121.80544,122.41460,123.39989,125.86592,123.27693,123.30597,124.44100,123.14817,120.52835,123.38272,122.37414,125.08456,125.04520,124.79705,124.44379,128.39595,121.82522,124.38204,122.29031,124.15985,123.87489,129.18762,124.81103,125.61144,126.13580,128.26516,126.59778,131.09041,124.60683,121.00718,125.37170,125.92540,124.59284,124.50775,124.74073,124.63775,121.27979,125.82855,125.54050,124.66304,124.63913,125.18890,120.95084,120.77902,125.74513
2025-10-23,124.21263,126.17449,122.45303,123.03071,123.90503,126.33272,125.54776,121.70180,119.70033,127.19728,124.65851,123.30516,124.96055,121.91872,124.02014,127.10343,124.47528,121.44827,124.61742,126.07650,125.98224,123.23413,124.30534,123.54328,125.56045,125.25002,124.98983,123.96372,124.20690,122.48180,122.72010,125.06564,120.23459,121.40552,123.35262,125.49630,122.78910,121.85956,122.78586,124.07552,126.49104,125.87359,123.44212,124.88078,124.12298,122.85666,124.22758,122.70380,121.81054,122.41570,123.39969,125.86858,123.27144,123.30342,124.43984,123.14591,120.52603,123.38992,122.37725,125.12069,125.08319,124.83415,124.47468,128.43385,121.86091,124.41237,122.30767,124.18724,123.90457,129.23694,124.85311,125.65808,126.18760,128.30563,126.63633,131.13618,124.60939,121.01876,125.41612,125.97103,124.63579,124.54244,124.77210,124.67371,121.30467,125.86368,125.57115,124.69440,124.66625,125.21002,120.95882,120.79314,125.75113
2025-10-24,124.22892,126.17820,122.45771,123.02705,123.91463,126.35764,125.56421,121.70211,119.69856,127.22260,124.66946,123.30440,124.97138,121.92071,124.02621,127.11853,124.47797,121.45847,124.64008,126.09828,125.98607,123.24718,124.32527,123.55671,125.57977,125.26785,125.00839,123.97908,124.22015,122.48053,122.73009,125.07176,120.23535,121.41589,123.35615,125.50245,122.79832,121.86438,122.78044,124.08090,126.49990,125.88643,123.44756,124.88190,124.13294,122.86103,124.22858,122.70588,121.81564,122.41679,123.39948,125.87123,123.26596,123.30087,124.43867,123.14365,120.52372,123.39711,122.38036,125.15682,125.12117,124.87124,124.50558,128.47176,121.89661,124.44271,122.32502,124.21462,123.93424,129.28626,124.89520,125.70472,126.23940,128.34610,126.67489,131.18195,124.61196,121.03033,125.46054,126.01666,124.67874,124.57713,124.80347,124.70967,121.32955,125.89881,125.60181,124.72576,124.69337,125.23114,120.96679,120.80726,125.75712
2025-10-25,124.24521,126.18191,122.46239,123.02339,123.92423,126.38256,125.58065,121.70242,119.69678,127.24791,124.68041,123.30364,124.98222,121.92269,124.03229,127.13364,124.48066,121.46867,124.66274,126.12005,125.98989,123.26024,124.34521,123.57015,125.59909,125.28569,125.02695,123.99443,124.23339,122.47926,122.74007,125.07787,120.23612,121.42627,123.35968,125.50859,122.80754,121.86920,122.77502,124.08628,126.50875,125.89927,123.45299,124.88302,124.14291,122.86541,124.22958,122.70795,121.82074,122.41788,123.39927,125.87389,123.26047,123.29832,124.43751,123.14139,120.52141,123.40430,122.38348,125.19295,125.15916,124.90834,124.53647,128.50966,121.93230,124.47304,122.34237,124.24201,123.96392,129.33558,124.93728,125.75137,126.29119,128.38657,126.71344,131.22772,124.61452,121.04190,125.50496,126.06229,124.72168,124.61182,124.83483,124.74563,121.35443,125.93393,125.63246,124.75711,124.72049,125.25225,120.97477,120.82138,125.76311
2025-10-26,124.26150,126.18562,122.46708,123.01973,123.93383,126.40747,125.59710,121.70273,119.69501,127.27323,124.69137,123.30289,124.99305,121.92468,124.03836,127.14874,124.48335,121.47887,124.68541,126.14183,125.99372,123.27330,124.36515,123.58359,125.61840,125.30353,125.04551,124.00978,124.24663,122.47799,122.75006,125.08399,120.23689,121.43664,123.36322,125.51474,122.81676,121.87402,122.76960,124.09166,126.51760,125.91211,123.45843,124.88414,124.15288,122.86979,124.23059,122.71003,121.82584,122.41897,123.39906,125.87655,123.25498,123.29577,124.43634,123.13913,120.51910,123.41150,122.38659,125.22908,125.19715,124.94543,124.56737,128.54756,121.96799,124.50338,122.35972,124.26940,123.99359,129.38490,124.97936,125.79801,126.34299,128.42704,126.75200,131.27349,124.61709,121.05348,125.54939,126.10792,124.76463,124.64651,124.86620,124.78159,121.37931,125.96906,125.66312,124.78847,124.74761,125.27337,120.98275,120.83550,125.76910
2025-10-27,124.27779,126.18933,122.47176,123.01607,123.94344,126.43239,125.61354,121.70304,119.69324,127.29854,124.70232,123.30213,125.00389,121.92667,124.04443,127.16384,124.48605,121.48907,124.70807,126.16360,125.99754,123.28635,124.38509,123.59703,125.63772,125.32137,125.06408,124.02513,124.25987,122.47672,122.76005,125.09010,120.23766,121.44701,123.36675,125.52089,122.82599,121.87885,122.76418,124.09704,126.52645,125.92495,123.46386,124.88525,124.16285,122.87417,124.23159,122.71211,121.83094,122.42007,123.39885,125.87921,123.24950,123.29323,124.43518,123.13687,120.51678,123.41869,122.38970,125.26521,125.23513,124.98253,124.59826,128.58547,122.00368,124.53371,122.37707,124.29679,124.02327,129.43422,125.02145,125.84465,126.39479,128.46750,126.79055,131.31926,124.61965,121.06505,125.59381,126.15355,124.80758,124.68120,124.89757,124.81755,121.40419,126.00418,125.69377,124.81982,124.77473,125.29449,120.99072,120.84962,125.77510
2025-10-28,124.29408,126.19303,122.47644,123.01241,123.95304,126.45731,125.62999,121.70335,119.69147,127.32386,124.71327,123.30137,125.01472,121.92866,124.05051,127.17895,124.48874,121.49927,124.73073,126.18538,126.00137,123.29941,124.40503,123.61047,125.65704,125.33920,125.08264,124.04049,124.27312,122.47544,122.77003,125.09622,120.23843,121.45738,123.37029,125.52703,122.83521,121.88367,122.75876,124.10242,126.53531,125.93779,123.46930,124.88637,124.17282,122.87854,124.23260,122.71419,121.83605,122.42116,123.39864,125.88187,123.24401,123.29068,124.43401,123.13461,120.51447,123.42588,122.39282,125.30134,125.27312,125.01963,124.62916,128.62337,122.03937,124.56405,122.39442,124.32418,124.05294,129.48354,125.06353,125.89130,126.44659,128.50797,126.82911,131.36503,124.62221,121.07662,125.63823,126.19917,124.85053,124.71589,124.92894,124.85351,121.42907,126.03931,125.72443,124.85118,124.80184,125.31560,120.99870,120.86374,125.78109
2025-10-29,124.31038,126.19674,122.48112,123.00874,123.96264,126.48222,125.64643,121.70366,119.68969,127.34917,124.72422,123.30062,125.02556,121.93065,124.05658,127.19405,124.49143,121.50947,124.75340,126.20715,126.00520,123.31246,124.42497,123.62391,125.67636,125.35704,125.10120,124.05584,124.28636,122.47417,122.78002,125.10233,120.23920,121.46775,123.37382,125.53318,122.84443,121.88849,122.75333,124.10780,126.54416,125.95062,123.47473,124.88749,124.18279,122.88292,124.23360,122.71627,121.84115,122.42225,123.39843,125.88453,123.23852,123.28813,124.43284,123.13235,120.51216,123.43308,122.39593,125.33747,125.31110,125.05672,124.66005,128.66128,122.07507,124.59438,122.41177,124.35157,124.08262,129.53286,125.10562,125.93794,126.49839,128.54844,126.86766,131.41080,124.62478,121.08820,125.68265,126.24480,124.89348,124.75058,124.96030,124.88947,121.45395,126.07444,125.75508,124.88254,124.82896,125.33672,121.00667,120.87785,125.78708
2025-10-30,124.41892,126.33438,122.59257,123.09612,124.07468,126.60920,125.78428,121.77338,119.77751,127.47311,124.84938,123.41482,125.15851,122.03314,124.13700,127.34820,124.57727,121.58995,124.86942,126.32635,126.12658,123.41471,124.56114,123.73717,125.79843,125.47975,125.23570,124.16644,124.40214,122.55727,122.89643,125.20843,120.34885,121.55909,123.44422,125.63002,122.93270,121.97269,122.84257,124.20846,126.62945,126.04353,123.58091,124.98558,124.27566,122.98386,124.34242,122.82292,121.94660,122.49622,123.48510,125.98120,123.33851,123.32733,124.53597,123.25825,120.57344,123.50670,122.50065,125.44409,125.41722,125.17878,124.79293,128.76141,122.18912,124.70992,122.50982,124.46316,124.21451,129.66214,125.21239,126.03732,126.60920,128.66734,126.99177,131.55170,124.73325,121.19429,125.81891,126.35599,125.02344,124.87451,125.09034,125.00573,121.55057,126.18723,125.88013,124.99469,124.93767,125.45331,121.06383,120.94350,126.06697
2025-10-31,124.48829,126.41959,122.64058,123.16701,124.14509,126.69433,125.85672,121.79702,119.81618,127.57246,124.91619,123.47421,125.23810,122.09114,124.22969,127.42995,124.64751,121.61065,124.95150,126.41353,126.20937,123.46942,124.64038,123.79250,125.89707,125.56852,125.31671,124.24007,124.47447,122.61958,122.96232,125.27119,120.39867,121.63447,123.50669,125.69390,122.99002,122.04071,122.89131,124.26953,126.68936,126.07775,123.62829,125.02683,124.34249,123.03372,124.40892,122.88354,121.98072,122.55901,123.55181,126.03425,123.39072,123.40418,124.59211,123.31734,120.61953,123.57145,122.54515,125.50757,125.49491,125.24756,124.85121,128.85546,122.26656,124.78447,122.58775,124.54442,124.28805,129.73423,125.30499,126.10929,126.71484,128.74199,127.07527,131.64124,124.80052,121.25190,125.90469,126.46894,125.08165,124.94573,125.14828,125.08807,121.61053,126.25346,125.95946,125.06798,125.00859,125.52304,121.13443,121.01718,126.26283
2025-11-01,124.49350,126.46074,122.65005,123.16181,124.16533,126.73519,125.87488,121.75810,119.79258,127.62054,124.92739,123.48019,125.27319,122.09145,124.24125,127.47022,124.66204,121.56358,125.00790,126.42225,126.24798,123.47472,124.65689,123.79601,125.92910,125.61723,125.34711,124.26944,124.50663,122.60018,122.95988,125.27704,120.40310,121.64564,123.51681,125.70827,122.98282,122.05571,122.88624,124.27129,126.69419,126.09286,123.62630,125.01988,124.35440,123.02142,124.41534,122.88653,121.96259,122.55704,123.55288,126.02371,123.37864,123.36320,124.58747,123.31859,120.61212,123.56293,122.53899,125.51801,125.51084,125.26194,124.86050,128.87843,122.29323,124.79665,122.58917,124.56770,124.30766,129.75030,125.33599,126.12926,126.76517,128.77714,127.08911,131.64885,124.82156,121.26769,125.93521,126.51284,125.09385,124.96366,125.14958,125.11797,121.61535,126.26629,125.98367,125.08056,125.02810,125.52451,121.13949,120.94468,125.79779
2025-11-02,124.48708,126.39109,122.62000,123.14316,124.13608,126.70711,125.86169,121.75267,119.77112,127.56825,124.91835,123.44368,125.22814,122.06347,124.21614,127.43283,124.65276,121.60187,124.96859,126.40313,126.19608,123.48621,124.65442,123.76498,125.90531,125.56413,125.31994,124.21997,124.44989,122.58103,122.93906,125.25694,120.37810,121.62022,123.49755,125.68051,122.96462,122.03108,122.85970,124.25448,126.70900,126.08950,123.60856,124.99295,124.33104,122.99964,124.36644,122.85528,121.94687,122.53506,123.52563,125.99872,123.36720,123.33792,124.55337,123.30338,120.58012,123.55359,122.52452,125.57290,125.56676,125.31254,124.88719,128.94410,122.32349,124.82680,122.59637,124.58729,124.31566,129.80793,125.39710,126.23304,126.86047,128.81294,127.14699,131.73488,124.78689,121.25532,125.97764,126.56842,125.15487,124.98069,125.17525,125.16026,121.65244,126.31885,126.01541,125.13554,125.05165,125.50087,121.09817,120.86644,125.50742
2025-11-03,124.57142,126.51391,122.69063,123.21754,124.23346,126.83186,125.97105,121.79371,119.82170,127.69265,125.02121,123.52512,125.33220,122.13155,124.28573,127.54541,124.72843,121.64802,125.06784,126.50135,126.30027,123.56049,124.75118,123.84837,126.01766,125.67592,125.43397,124.31781,124.55560,122.64487,123.01972,125.33640,120.45389,121.69747,123.55894,125.75936,123.02829,122.09113,122.90515,124.33463,126.77374,126.17659,123.67539,125.05715,124.40224,123.06131,124.44387,122.93565,122.00540,122.59261,123.58543,126.06666,123.43446,123.35797,124.61737,123.39165,120.61858,123.61524,122.59381,125.67149,125.67069,125.41264,124.98214,129.05378,122.42475,124.92462,122.67948,124.68264,124.41409,129.91132,125.50446,126.33505,126.98359,128.92044,127.24160,131.84800,124.87135,121.33377,126.10213,126.72472,125.26729,125.07572,125.26351,125.26248,121.72436,126.40084,126.11101,125.22671,125.14113,125.58334,121.15902,120.93106,125.47959
2025-11-04,124.82996,126.81276,122.92523,123.46947,124.49423,127.13352,126.24899,121.98091,120.02661,127.99828,125.29999,123.77253,125.60210,122.36080,124.51888,127.84523,124.98442,121.83483,125.34090,126.78566,126.57604,123.81839,125.02996,124.10001,126.31888,125.97194,125.71366,124.58215,124.83281,122.89056,123.26894,125.59702,120.69453,121.95051,123.77594,126.02905,123.25813,122.23522,123.11565,124.58178,126.99956,126.43682,123.90624,125.28888,124.64306,123.28601,124.70642,123.18212,122.22916,122.81009,123.82587,126.30743,123.66984,123.57110,124.85556,123.66347,120.81050,123.83586,122.83866,125.92925,125.95268,125.69628,125.25258,129.35466,122.70571,125.22521,122.94386,124.96138,124.69828,130.19538,125.80729,126.62100,127.29636,129.21007,127.50242,132.14808,125.14521,121.58342,126.43260,127.06013,125.55322,125.34896,125.52746,125.53591,121.95698,126.65273,126.39566,125.51467,125.41691,125.84981,121.37912,121.16254,125.70424
